Energy_Meter_ID,Month_Index,Previous_Reading,Present_Reading,Difference,Meter_Status,Is_Theft,Theft_Type,Year,Month,Meter_Constant,Net_Energy_MU,Type of Meter (EM/ ETV),Particulars
SYN_T_0639,56,32397.93,32399.94,2.01,OK,1,Tampering_Intermittent,2024,August,1000,20.099999999999998,EM,Synthetic
SYN_T_0639,57,32399.94,32449.76,49.82,OK,0,,2024,September,1000,498.2,EM,Synthetic
SYN_T_0639,58,32449.76,32513.94,64.18,OK,0,,2024,October,1000,641.8000000000001,EM,Synthetic
SYN_T_0639,59,32513.94,32519.64,5.7,OK,1,Tampering_Intermittent,2024,November,1000,57.0,EM,Synthetic
SYN_T_0639,60,32519.64,32529.24,9.6,OK,1,Tampering_Intermittent,2024,December,1000,96.0,EM,Synthetic
SYN_T_0515,1,6391.46,6446.49,55.03,OK,0,,2020,January,1000,550.3,EM,Synthetic
SYN_T_0515,2,6446.49,6495.42,48.93,TAMPERED,0,,2020,February,1000,489.3,EM,Synthetic
SYN_T_0515,3,6495.42,6572.1,76.68,OK,0,,2020,March,1000,766.8000000000001,EM,Synthetic
SYN_T_0515,4,6572.1,6661.9,89.79,OK,0,,2020,April,1000,897.9000000000001,EM,Synthetic
SYN_T_0515,5,6661.9,6732.42,70.52,OK,0,,2020,May,1000,705.1999999999999,EM,Synthetic
SYN_T_0515,6,6732.42,6811.43,79.01,OK,0,,2020,June,1000,790.1,EM,Synthetic
SYN_T_0515,7,6811.43,6875.04,63.61,OK,0,,2020,July,1000,636.1,EM,Synthetic
SYN_T_0515,8,6875.04,6931.72,56.68,OK,0,,2020,August,1000,566.8,EM,Synthetic
SYN_T_0515,9,6931.72,6965.4,33.68,OK,0,,2020,September,1000,336.8,EM,Synthetic
SYN_T_0515,10,6965.4,7012.26,46.86,OK,0,,2020,October,1000,468.6,EM,Synthetic
SYN_T_0515,11,7012.26,7041.87,29.62,OK,0,,2020,November,1000,296.2,EM,Synthetic
SYN_T_0515,12,7041.87,7085.03,43.16,TAMPERED,0,,2020,December,1000,431.59999999999997,EM,Synthetic
SYN_T_0515,13,7085.03,7140.04,55.01,OK,0,,2021,January,1000,550.1,EM,Synthetic
SYN_T_0515,14,7140.04,7203.28,63.24,OK,0,,2021,February,1000,632.4,EM,Synthetic
SYN_T_0515,15,7203.28,7272.53,69.25,OK,0,,2021,March,1000,692.5,EM,Synthetic
SYN_T_0515,16,7272.53,7355.17,82.64,OK,0,,2021,April,1000,826.4,EM,Synthetic
SYN_T_0515,17,7355.17,7426.5,71.33,OK,0,,2021,May,1000,713.3,EM,Synthetic
SYN_T_0515,18,7426.5,7478.81,52.31,OK,0,,2021,June,1000,523.1,EM,Synthetic
SYN_T_0515,19,7478.81,7543.41,64.6,OK,0,,2021,July,1000,646.0,EM,Synthetic
SYN_T_0515,20,7543.41,7600.4,56.99,OK,0,,2021,August,1000,569.9,EM,Synthetic
SYN_T_0515,21,7600.4,7638.09,37.69,OK,0,,2021,September,1000,376.9,EM,Synthetic
SYN_T_0515,22,7638.09,7697.64,59.56,OK,0,,2021,October,1000,595.6,EM,Synthetic
SYN_T_0515,23,7697.64,7724.59,26.94,OK,0,,2021,November,1000,269.40000000000003,EM,Synthetic
SYN_T_0515,24,7724.59,7760.52,35.94,OK,0,,2021,December,1000,359.4,EM,Synthetic
SYN_T_0515,25,7760.52,7819.38,58.85,OK,0,,2022,January,1000,588.5,EM,Synthetic
SYN_T_0515,26,7819.38,7875.15,55.77,OK,0,,2022,February,1000,557.7,EM,Synthetic
SYN_T_0515,27,7875.15,7902.94,27.79,OK,1,Tampering_Percentage,2022,March,1000,277.9,EM,Synthetic
SYN_T_0515,28,7902.94,7931.32,28.38,OK,1,Tampering_Percentage,2022,April,1000,283.8,EM,Synthetic
SYN_T_0515,29,7931.32,7952.61,21.29,OK,1,Tampering_Percentage,2022,May,1000,212.89999999999998,EM,Synthetic
SYN_T_0515,30,7952.61,7976.47,23.86,OK,1,Tampering_Percentage,2022,June,1000,238.6,EM,Synthetic
SYN_T_0515,31,7976.47,7990.78,14.31,OK,1,Tampering_Percentage,2022,July,1000,143.1,EM,Synthetic
SYN_T_0515,32,7990.78,8004.03,13.25,OK,1,Tampering_Percentage,2022,August,1000,132.5,EM,Synthetic
SYN_T_0515,33,8004.03,8017.5,13.48,OK,1,Tampering_Percentage,2022,September,1000,134.8,EM,Synthetic
SYN_T_0515,34,8017.5,8032.2,14.7,OK,1,Tampering_Percentage,2022,October,1000,147.0,EM,Synthetic
SYN_T_0515,35,8032.2,8046.16,13.95,OK,1,Tampering_Percentage,2022,November,1000,139.5,EM,Synthetic
SYN_T_0515,36,8046.16,8063.93,17.77,OK,1,Tampering_Percentage,2022,December,1000,177.7,EM,Synthetic
SYN_T_0515,37,8063.93,8085.16,21.23,OK,1,Tampering_Percentage,2023,January,1000,212.3,EM,Synthetic
SYN_T_0515,38,8085.16,8105.82,20.66,OK,1,Tampering_Percentage,2023,February,1000,206.6,EM,Synthetic
SYN_T_0515,39,8105.82,8138.61,32.79,OK,1,Tampering_Percentage,2023,March,1000,327.9,EM,Synthetic
SYN_T_0515,40,8138.61,8164.75,26.14,OK,1,Tampering_Percentage,2023,April,1000,261.4,EM,Synthetic
SYN_T_0515,41,8164.75,8190.4,25.64,OK,1,Tampering_Percentage,2023,May,1000,256.4,EM,Synthetic
SYN_T_0515,42,8190.4,8217.67,27.28,OK,1,Tampering_Percentage,2023,June,1000,272.8,EM,Synthetic
SYN_T_0515,43,8217.67,8234.82,17.15,OK,1,Tampering_Percentage,2023,July,1000,171.5,EM,Synthetic
SYN_T_0515,44,8234.82,8254.39,19.56,OK,1,Tampering_Percentage,2023,August,1000,195.6,EM,Synthetic
SYN_T_0515,45,8254.39,8272.43,18.04,OK,1,Tampering_Percentage,2023,September,1000,180.39999999999998,EM,Synthetic
SYN_T_0515,46,8272.43,8287.44,15.01,OK,1,Tampering_Percentage,2023,October,1000,150.1,EM,Synthetic
SYN_T_0515,47,8287.44,8306.49,19.05,OK,1,Tampering_Percentage,2023,November,1000,190.5,EM,Synthetic
SYN_T_0515,48,8306.49,8327.82,21.32,OK,1,Tampering_Percentage,2023,December,1000,213.2,EM,Synthetic
SYN_T_0515,49,8327.82,8356.0,28.18,OK,1,Tampering_Percentage,2024,January,1000,281.8,EM,Synthetic
SYN_T_0515,50,8356.0,8385.86,29.85,OK,1,Tampering_Percentage,2024,February,1000,298.5,EM,Synthetic
SYN_T_0515,51,8385.86,8411.48,25.63,OK,1,Tampering_Percentage,2024,March,1000,256.3,EM,Synthetic
SYN_T_0515,52,8411.48,8435.07,23.59,OK,1,Tampering_Percentage,2024,April,1000,235.9,EM,Synthetic
SYN_T_0515,53,8435.07,8462.51,27.43,OK,1,Tampering_Percentage,2024,May,1000,274.3,EM,Synthetic
SYN_T_0515,54,8462.51,8478.25,15.74,OK,1,Tampering_Percentage,2024,June,1000,157.4,EM,Synthetic
SYN_T_0515,55,8478.25,8498.49,20.24,OK,1,Tampering_Percentage,2024,July,1000,202.39999999999998,EM,Synthetic
SYN_T_0515,56,8498.49,8511.81,13.31,OK,1,Tampering_Percentage,2024,August,1000,133.1,EM,Synthetic
SYN_T_0515,57,8511.81,8524.98,13.18,TAMPERED,1,Tampering_Percentage,2024,September,1000,131.8,EM,Synthetic
SYN_T_0515,58,8524.98,8537.63,12.65,OK,1,Tampering_Percentage,2024,October,1000,126.5,EM,Synthetic
SYN_T_0515,59,8537.63,8553.65,16.02,OK,1,Tampering_Percentage,2024,November,1000,160.2,EM,Synthetic
SYN_T_0515,60,8553.65,8576.75,23.1,OK,1,Tampering_Percentage,2024,December,1000,231.0,EM,Synthetic
SYN_N_0037,1,4218.89,4312.3,93.41,OK,0,,2020,January,1000,934.0999999999999,EM,Synthetic
SYN_N_0037,2,4312.3,4392.5,80.2,OK,0,,2020,February,1000,802.0,EM,Synthetic
SYN_N_0037,3,4392.5,4506.99,114.49,OK,0,,2020,March,1000,1144.8999999999999,EM,Synthetic
SYN_N_0037,4,4506.99,4603.24,96.24,OK,0,,2020,April,1000,962.4,EM,Synthetic
SYN_N_0037,5,4603.24,4705.09,101.85,OK,0,,2020,May,1000,1018.5,EM,Synthetic
SYN_N_0037,6,4705.09,4806.4,101.31,OK,0,,2020,June,1000,1013.1,EM,Synthetic
SYN_N_0037,7,4806.4,4897.8,91.4,OK,0,,2020,July,1000,914.0,EM,Synthetic
SYN_N_0037,8,4897.8,4980.62,82.82,OK,0,,2020,August,1000,828.1999999999999,EM,Synthetic
SYN_N_0037,9,4980.62,5028.47,47.85,OK,0,,2020,September,1000,478.5,EM,Synthetic
SYN_N_0037,10,5028.47,5107.26,78.78,OK,0,,2020,October,1000,787.8,EM,Synthetic
SYN_N_0037,11,5107.26,5158.03,50.77,OK,0,,2020,November,1000,507.70000000000005,EM,Synthetic
SYN_N_0037,12,5158.03,5227.94,69.91,OK,0,,2020,December,1000,699.0999999999999,EM,Synthetic
SYN_N_0037,13,5227.94,5314.21,86.27,OK,0,,2021,January,1000,862.6999999999999,EM,Synthetic
SYN_N_0037,14,5314.21,5416.73,102.51,OK,0,,2021,February,1000,1025.1000000000001,EM,Synthetic
SYN_N_0037,15,5416.73,5525.98,109.25,OK,0,,2021,March,1000,1092.5,EM,Synthetic
SYN_N_0037,16,5525.98,5617.01,91.03,OK,0,,2021,April,1000,910.3,EM,Synthetic
SYN_N_0037,17,5617.01,5717.53,100.53,OK,0,,2021,May,1000,1005.3,EM,Synthetic
SYN_N_0037,18,5717.53,5807.93,90.39,OK,0,,2021,June,1000,903.9,EM,Synthetic
SYN_N_0037,19,5807.93,5877.12,69.19,OK,0,,2021,July,1000,691.9,EM,Synthetic
SYN_N_0037,20,5877.12,5952.55,75.43,OK,0,,2021,August,1000,754.3000000000001,EM,Synthetic
SYN_N_0037,21,5952.55,6015.43,62.88,OK,0,,2021,September,1000,628.8000000000001,EM,Synthetic
SYN_N_0037,22,6015.43,6096.52,81.09,OK,0,,2021,October,1000,810.9000000000001,EM,Synthetic
SYN_N_0037,23,6096.52,6176.07,79.55,OK,0,,2021,November,1000,795.5,EM,Synthetic
SYN_N_0037,24,6176.07,6261.53,85.46,OK,0,,2021,December,1000,854.5999999999999,EM,Synthetic
SYN_N_0037,25,6261.53,6331.77,70.24,OK,0,,2022,January,1000,702.4,EM,Synthetic
SYN_N_0037,26,6331.77,6412.6,80.83,OK,0,,2022,February,1000,808.3,EM,Synthetic
SYN_N_0037,27,6412.6,6544.31,131.71,OK,0,,2022,March,1000,1317.1000000000001,EM,Synthetic
SYN_N_0037,28,6544.31,6644.99,100.67,OK,0,,2022,April,1000,1006.7,EM,Synthetic
SYN_N_0037,29,6644.99,6761.04,116.06,OK,0,,2022,May,1000,1160.6,EM,Synthetic
SYN_N_0037,30,6761.04,6864.43,103.39,OK,0,,2022,June,1000,1033.9,EM,Synthetic
SYN_N_0037,31,6864.43,6947.71,83.28,OK,0,,2022,July,1000,832.8,EM,Synthetic
SYN_N_0037,32,6947.71,7031.12,83.41,OK,0,,2022,August,1000,834.0999999999999,EM,Synthetic
SYN_N_0037,33,7031.12,7086.23,55.1,OK,0,,2022,September,1000,551.0,EM,Synthetic
SYN_N_0037,34,7086.23,7135.11,48.89,OK,0,,2022,October,1000,488.9,EM,Synthetic
SYN_N_0037,35,7135.11,7181.03,45.92,OK,0,,2022,November,1000,459.20000000000005,EM,Synthetic
SYN_N_0037,36,7181.03,7245.73,64.7,OK,0,,2022,December,1000,647.0,EM,Synthetic
SYN_N_0037,37,7245.73,7323.9,78.17,OK,0,,2023,January,1000,781.7,EM,Synthetic
SYN_N_0037,38,7323.9,7427.46,103.56,OK,0,,2023,February,1000,1035.6,EM,Synthetic
SYN_N_0037,39,7427.46,7535.12,107.66,OK,0,,2023,March,1000,1076.6,EM,Synthetic
SYN_N_0037,40,7535.12,7644.39,109.26,OK,0,,2023,April,1000,1092.6000000000001,EM,Synthetic
SYN_N_0037,41,7644.39,7743.09,98.7,OK,0,,2023,May,1000,987.0,EM,Synthetic
SYN_N_0037,42,7743.09,7815.77,72.68,OK,0,,2023,June,1000,726.8000000000001,EM,Synthetic
SYN_N_0037,43,7815.77,7883.55,67.78,OK,0,,2023,July,1000,677.8,EM,Synthetic
SYN_N_0037,44,7883.55,7944.41,60.85,OK,0,,2023,August,1000,608.5,EM,Synthetic
SYN_N_0037,45,7944.41,7995.92,51.51,OK,0,,2023,September,1000,515.1,EM,Synthetic
SYN_N_0037,46,7995.92,8067.46,71.55,OK,0,,2023,October,1000,715.5,EM,Synthetic
SYN_N_0037,47,8067.46,8152.64,85.18,OK,0,,2023,November,1000,851.8000000000001,EM,Synthetic
SYN_N_0037,48,8152.64,8244.31,91.66,OK,0,,2023,December,1000,916.5999999999999,EM,Synthetic
SYN_N_0037,49,8244.31,8339.67,95.36,OK,0,,2024,January,1000,953.6,EM,Synthetic
SYN_N_0037,50,8339.67,8455.05,115.38,OK,0,,2024,February,1000,1153.8,EM,Synthetic
SYN_N_0037,51,8455.05,8559.11,104.06,OK,0,,2024,March,1000,1040.6,EM,Synthetic
SYN_N_0037,52,8559.11,8652.12,93.01,OK,0,,2024,April,1000,930.1,EM,Synthetic
SYN_N_0037,53,8652.12,8765.56,113.44,OK,0,,2024,May,1000,1134.4,EM,Synthetic
SYN_N_0037,54,8765.56,8836.1,70.54,OK,0,,2024,June,1000,705.4000000000001,EM,Synthetic
SYN_N_0037,55,8836.1,8907.43,71.33,OK,0,,2024,July,1000,713.3,EM,Synthetic
SYN_N_0037,56,8907.43,8956.27,48.84,OK,0,,2024,August,1000,488.40000000000003,EM,Synthetic
SYN_N_0037,57,8956.27,9011.13,54.86,OK,0,,2024,September,1000,548.6,EM,Synthetic
SYN_N_0037,58,9011.13,9065.23,54.1,OK,0,,2024,October,1000,541.0,EM,Synthetic
SYN_N_0037,59,9065.23,9129.39,64.16,OK,0,,2024,November,1000,641.5999999999999,EM,Synthetic
SYN_N_0037,60,9129.39,9209.25,79.86,OK,0,,2024,December,1000,798.6,EM,Synthetic
SYN_T_0763,1,22642.17,22801.46,159.29,TAMPERED,0,,2020,January,1000,1592.8999999999999,EM,Synthetic
SYN_T_0763,2,22801.46,23042.01,240.55,OK,0,,2020,February,1000,2405.5,EM,Synthetic
SYN_T_0763,3,23042.01,23303.12,261.11,OK,0,,2020,March,1000,2611.1000000000004,EM,Synthetic
SYN_T_0763,4,23303.12,23535.52,232.39,OK,0,,2020,April,1000,2323.8999999999996,EM,Synthetic
SYN_T_0763,5,23535.52,23781.75,246.23,OK,0,,2020,May,1000,2462.2999999999997,EM,Synthetic
SYN_T_0763,6,23781.75,23971.2,189.45,OK,0,,2020,June,1000,1894.5,EM,Synthetic
SYN_T_0763,7,23971.2,24138.22,167.02,OK,0,,2020,July,1000,1670.2,EM,Synthetic
SYN_T_0763,8,24138.22,24276.45,138.23,OK,0,,2020,August,1000,1382.3,EM,Synthetic
SYN_T_0763,9,24276.45,24406.58,130.13,OK,0,,2020,September,1000,1301.3,EM,Synthetic
SYN_T_0763,10,24406.58,24571.84,165.27,TAMPERED,0,,2020,October,1000,1652.7,EM,Synthetic
SYN_T_0763,11,24571.84,24660.09,88.24,OK,0,,2020,November,1000,882.4,EM,Synthetic
SYN_T_0763,12,24660.09,24790.89,130.8,OK,0,,2020,December,1000,1308.0,EM,Synthetic
SYN_T_0763,13,24790.89,24979.39,188.5,OK,0,,2021,January,1000,1885.0,EM,Synthetic
SYN_T_0763,14,24979.39,25165.28,185.89,OK,0,,2021,February,1000,1858.8999999999999,EM,Synthetic
SYN_T_0763,15,25165.28,25357.09,191.81,OK,0,,2021,March,1000,1918.1,EM,Synthetic
SYN_T_0763,16,25357.09,25558.18,201.08,OK,0,,2021,April,1000,2010.8000000000002,EM,Synthetic
SYN_T_0763,17,25558.18,25562.83,4.65,OK,1,Bypass,2021,May,1000,46.5,EM,Synthetic
SYN_T_0763,18,25562.83,25568.42,5.59,OK,1,Bypass,2021,June,1000,55.9,EM,Synthetic
SYN_T_0763,19,25568.42,25570.49,2.06,OK,1,Bypass,2021,July,1000,20.6,EM,Synthetic
SYN_T_0763,20,25570.49,25572.62,2.14,OK,1,Bypass,2021,August,1000,21.400000000000002,EM,Synthetic
SYN_T_0763,21,25572.62,25579.87,7.25,OK,1,Bypass,2021,September,1000,72.5,EM,Synthetic
SYN_T_0763,22,25579.87,25586.13,6.26,OK,1,Bypass,2021,October,1000,62.599999999999994,EM,Synthetic
SYN_T_0763,23,25586.13,25594.3,8.17,OK,1,Bypass,2021,November,1000,81.7,EM,Synthetic
SYN_T_0763,24,25594.3,25603.77,9.46,OK,1,Bypass,2021,December,1000,94.60000000000001,EM,Synthetic
SYN_T_0763,25,25603.77,25605.85,2.08,OK,1,Bypass,2022,January,1000,20.8,EM,Synthetic
SYN_T_0763,26,25605.85,25614.21,8.36,OK,1,Bypass,2022,February,1000,83.6,EM,Synthetic
SYN_T_0763,27,25614.21,25621.98,7.77,OK,1,Bypass,2022,March,1000,77.69999999999999,EM,Synthetic
SYN_T_0763,28,25621.98,25627.79,5.81,TAMPERED,1,Bypass,2022,April,1000,58.099999999999994,EM,Synthetic
SYN_T_0763,29,25627.79,25632.75,4.96,OK,1,Bypass,2022,May,1000,49.6,EM,Synthetic
SYN_T_0763,30,25632.75,25637.35,4.6,OK,1,Bypass,2022,June,1000,46.0,EM,Synthetic
SYN_T_0763,31,25637.35,25642.08,4.73,OK,1,Bypass,2022,July,1000,47.300000000000004,EM,Synthetic
SYN_T_0763,32,25642.08,25649.21,7.12,OK,1,Bypass,2022,August,1000,71.2,EM,Synthetic
SYN_T_0763,33,25649.21,25654.1,4.9,OK,1,Bypass,2022,September,1000,49.0,EM,Synthetic
SYN_T_0763,34,25654.1,25659.67,5.56,OK,1,Bypass,2022,October,1000,55.599999999999994,EM,Synthetic
SYN_T_0763,35,25659.67,25664.28,4.62,OK,1,Bypass,2022,November,1000,46.2,EM,Synthetic
SYN_T_0763,36,25664.28,25671.53,7.24,OK,1,Bypass,2022,December,1000,72.4,EM,Synthetic
SYN_T_0763,37,25671.53,25674.77,3.24,OK,1,Bypass,2023,January,1000,32.400000000000006,EM,Synthetic
SYN_T_0763,38,25674.77,25683.09,8.32,OK,1,Bypass,2023,February,1000,83.2,EM,Synthetic
SYN_T_0763,39,25683.09,25688.53,5.44,OK,1,Bypass,2023,March,1000,54.400000000000006,EM,Synthetic
SYN_T_0763,40,25688.53,25691.81,3.28,OK,1,Bypass,2023,April,1000,32.8,EM,Synthetic
SYN_T_0763,41,25691.81,25697.61,5.8,OK,1,Bypass,2023,May,1000,58.0,EM,Synthetic
SYN_T_0763,42,25697.61,25703.27,5.66,OK,1,Bypass,2023,June,1000,56.6,EM,Synthetic
SYN_T_0763,43,25703.27,25709.89,6.62,OK,1,Bypass,2023,July,1000,66.2,EM,Synthetic
SYN_T_0763,44,25709.89,25717.02,7.13,OK,1,Bypass,2023,August,1000,71.3,EM,Synthetic
SYN_T_0763,45,25717.02,25722.33,5.31,OK,1,Bypass,2023,September,1000,53.099999999999994,EM,Synthetic
SYN_T_0763,46,25722.33,25724.72,2.39,OK,1,Bypass,2023,October,1000,23.900000000000002,EM,Synthetic
SYN_T_0763,47,25724.72,25728.99,4.27,OK,1,Bypass,2023,November,1000,42.699999999999996,EM,Synthetic
SYN_T_0763,48,25728.99,25737.37,8.38,OK,1,Bypass,2023,December,1000,83.80000000000001,EM,Synthetic
SYN_T_0763,49,25737.37,25745.28,7.9,OK,1,Bypass,2024,January,1000,79.0,EM,Synthetic
SYN_T_0763,50,25745.28,25749.56,4.28,OK,1,Bypass,2024,February,1000,42.800000000000004,EM,Synthetic
SYN_T_0763,51,25749.56,25756.3,6.73,OK,1,Bypass,2024,March,1000,67.30000000000001,EM,Synthetic
SYN_T_0763,52,25756.3,25764.8,8.51,OK,1,Bypass,2024,April,1000,85.1,EM,Synthetic
SYN_T_0763,53,25764.8,25769.07,4.27,OK,1,Bypass,2024,May,1000,42.699999999999996,EM,Synthetic
SYN_T_0763,54,25769.07,25778.25,9.17,OK,1,Bypass,2024,June,1000,91.7,EM,Synthetic
SYN_T_0763,55,25778.25,25780.51,2.26,OK,1,Bypass,2024,July,1000,22.599999999999998,EM,Synthetic
SYN_T_0763,56,25780.51,25786.09,5.59,OK,1,Bypass,2024,August,1000,55.9,EM,Synthetic
SYN_T_0763,57,25786.09,25788.81,2.71,OK,1,Bypass,2024,September,1000,27.1,EM,Synthetic
SYN_T_0763,58,25788.81,25798.0,9.19,OK,1,Bypass,2024,October,1000,91.89999999999999,EM,Synthetic
SYN_T_0763,59,25798.0,25805.31,7.31,OK,1,Bypass,2024,November,1000,73.1,EM,Synthetic
SYN_T_0763,60,25805.31,25811.51,6.19,OK,1,Bypass,2024,December,1000,61.900000000000006,EM,Synthetic
SYN_N_0125,1,1746.63,1821.99,75.37,OK,0,,2020,January,1000,753.7,EM,Synthetic
SYN_N_0125,2,1821.99,1919.09,97.09,OK,0,,2020,February,1000,970.9000000000001,EM,Synthetic
SYN_N_0125,3,1919.09,2000.05,80.96,OK,0,,2020,March,1000,809.5999999999999,EM,Synthetic
SYN_N_0125,4,2000.05,2103.73,103.68,OK,0,,2020,April,1000,1036.8000000000002,EM,Synthetic
SYN_N_0125,5,2103.73,2195.2,91.47,OK,0,,2020,May,1000,914.7,EM,Synthetic
SYN_N_0125,6,2195.2,2292.05,96.85,OK,0,,2020,June,1000,968.5,EM,Synthetic
SYN_N_0125,7,2292.05,2354.13,62.08,OK,0,,2020,July,1000,620.8,EM,Synthetic
SYN_N_0125,8,2354.13,2411.2,57.07,OK,0,,2020,August,1000,570.7,EM,Synthetic
SYN_N_0125,9,2411.2,2458.47,47.27,OK,0,,2020,September,1000,472.70000000000005,EM,Synthetic
SYN_N_0125,10,2458.47,2494.91,36.45,OK,0,,2020,October,1000,364.5,EM,Synthetic
SYN_N_0125,11,2494.91,2555.53,60.61,OK,0,,2020,November,1000,606.1,EM,Synthetic
SYN_N_0125,12,2555.53,2625.0,69.48,OK,0,,2020,December,1000,694.8000000000001,EM,Synthetic
SYN_N_0125,13,2625.0,2699.69,74.68,OK,0,,2021,January,1000,746.8000000000001,EM,Synthetic
SYN_N_0125,14,2699.69,2808.12,108.44,OK,0,,2021,February,1000,1084.4,EM,Synthetic
SYN_N_0125,15,2808.12,2881.57,73.44,OK,0,,2021,March,1000,734.4,EM,Synthetic
SYN_N_0125,16,2881.57,2993.22,111.66,OK,0,,2021,April,1000,1116.6,EM,Synthetic
SYN_N_0125,17,2993.22,3076.75,83.53,OK,0,,2021,May,1000,835.3,EM,Synthetic
SYN_N_0125,18,3076.75,3167.32,90.57,OK,0,,2021,June,1000,905.6999999999999,EM,Synthetic
SYN_N_0125,19,3167.32,3215.2,47.88,OK,0,,2021,July,1000,478.8,EM,Synthetic
SYN_N_0125,20,3215.2,3275.61,60.4,OK,0,,2021,August,1000,604.0,EM,Synthetic
SYN_N_0125,21,3275.61,3324.35,48.74,OK,0,,2021,September,1000,487.40000000000003,EM,Synthetic
SYN_N_0125,22,3324.35,3379.07,54.73,OK,0,,2021,October,1000,547.3,EM,Synthetic
SYN_N_0125,23,3379.07,3440.8,61.73,OK,0,,2021,November,1000,617.3,EM,Synthetic
SYN_N_0125,24,3440.8,3508.29,67.49,OK,0,,2021,December,1000,674.9,EM,Synthetic
SYN_N_0125,25,3508.29,3592.94,84.64,OK,0,,2022,January,1000,846.4,EM,Synthetic
SYN_N_0125,26,3592.94,3673.15,80.21,OK,0,,2022,February,1000,802.0999999999999,EM,Synthetic
SYN_N_0125,27,3673.15,3760.75,87.6,OK,0,,2022,March,1000,876.0,EM,Synthetic
SYN_N_0125,28,3760.75,3854.14,93.39,OK,0,,2022,April,1000,933.9,EM,Synthetic
SYN_N_0125,29,3854.14,3937.94,83.8,OK,0,,2022,May,1000,838.0,EM,Synthetic
SYN_N_0125,30,3937.94,4013.2,75.26,OK,0,,2022,June,1000,752.6,EM,Synthetic
SYN_N_0125,31,4013.2,4071.27,58.07,OK,0,,2022,July,1000,580.7,EM,Synthetic
SYN_N_0125,32,4071.27,4115.28,44.01,OK,0,,2022,August,1000,440.09999999999997,EM,Synthetic
SYN_N_0125,33,4115.28,4168.37,53.09,OK,0,,2022,September,1000,530.9000000000001,EM,Synthetic
SYN_N_0125,34,4168.37,4227.1,58.73,OK,0,,2022,October,1000,587.3,EM,Synthetic
SYN_N_0125,35,4227.1,4279.71,52.61,OK,0,,2022,November,1000,526.1,EM,Synthetic
SYN_N_0125,36,4279.71,4337.05,57.35,OK,0,,2022,December,1000,573.5,EM,Synthetic
SYN_N_0125,37,4337.05,4426.32,89.27,OK,0,,2023,January,1000,892.6999999999999,EM,Synthetic
SYN_N_0125,38,4426.32,4504.28,77.96,OK,0,,2023,February,1000,779.5999999999999,EM,Synthetic
SYN_N_0125,39,4504.28,4576.17,71.89,OK,0,,2023,March,1000,718.9,EM,Synthetic
SYN_N_0125,40,4576.17,4678.61,102.44,OK,0,,2023,April,1000,1024.4,EM,Synthetic
SYN_N_0125,41,4678.61,4769.41,90.81,OK,0,,2023,May,1000,908.1,EM,Synthetic
SYN_N_0125,42,4769.41,4843.29,73.87,OK,0,,2023,June,1000,738.7,EM,Synthetic
SYN_N_0125,43,4843.29,4902.82,59.53,OK,0,,2023,July,1000,595.3,EM,Synthetic
SYN_N_0125,44,4902.82,4956.98,54.16,OK,0,,2023,August,1000,541.5999999999999,EM,Synthetic
SYN_N_0125,45,4956.98,5001.38,44.39,OK,0,,2023,September,1000,443.9,EM,Synthetic
SYN_N_0125,46,5001.38,5047.89,46.52,OK,0,,2023,October,1000,465.20000000000005,EM,Synthetic
SYN_N_0125,47,5047.89,5095.4,47.5,OK,0,,2023,November,1000,475.0,EM,Synthetic
SYN_N_0125,48,5095.4,5160.27,64.87,OK,0,,2023,December,1000,648.7,EM,Synthetic
SYN_N_0125,49,5160.27,5225.46,65.2,OK,0,,2024,January,1000,652.0,EM,Synthetic
SYN_N_0125,50,5225.46,5317.93,92.47,OK,0,,2024,February,1000,924.7,EM,Synthetic
SYN_N_0125,51,5317.93,5390.02,72.09,OK,0,,2024,March,1000,720.9000000000001,EM,Synthetic
SYN_N_0125,52,5390.02,5470.19,80.16,OK,0,,2024,April,1000,801.5999999999999,EM,Synthetic
SYN_N_0125,53,5470.19,5547.59,77.4,OK,0,,2024,May,1000,774.0,EM,Synthetic
SYN_N_0125,54,5547.59,5615.07,67.48,OK,0,,2024,June,1000,674.8000000000001,EM,Synthetic
SYN_N_0125,55,5615.07,5685.09,70.02,OK,0,,2024,July,1000,700.1999999999999,EM,Synthetic
SYN_N_0125,56,5685.09,5755.16,70.07,OK,0,,2024,August,1000,700.6999999999999,EM,Synthetic
SYN_N_0125,57,5755.16,5789.24,34.08,OK,0,,2024,September,1000,340.79999999999995,EM,Synthetic
SYN_N_0125,58,5789.24,5834.35,45.11,OK,0,,2024,October,1000,451.1,EM,Synthetic
SYN_N_0125,59,5834.35,5896.41,62.07,OK,0,,2024,November,1000,620.7,EM,Synthetic
SYN_N_0125,60,5896.41,5965.95,69.54,OK,0,,2024,December,1000,695.4000000000001,EM,Synthetic
SYN_T_0682,1,15390.48,15466.07,75.6,TAMPERED,0,,2020,January,1000,756.0,EM,Synthetic
SYN_T_0682,2,15466.07,15568.7,102.63,OK,0,,2020,February,1000,1026.3,EM,Synthetic
SYN_T_0682,3,15568.7,15674.15,105.45,TAMPERED,0,,2020,March,1000,1054.5,EM,Synthetic
SYN_T_0682,4,15674.15,15779.85,105.7,OK,0,,2020,April,1000,1057.0,EM,Synthetic
SYN_T_0682,5,15779.85,15893.97,114.11,OK,0,,2020,May,1000,1141.1,EM,Synthetic
